summary_nr,_source,text,weak_action,weak_action_conf,weak_object,weak_object_conf,weak_controls,weak_sif_score,weak_sif_class,weak_energies
2016065403,January2015toNovember2025.csv,"an employee was operating a forklift and was backing out of an aisle. a second forklift operator who was moving into the aisle did not see the employee who was backing out. the employee was struck by the second forklift's blades, lacerating his thigh. he was hospitalized and required surgery. moving in opposite directions, oncoming, nonroadway cuts, lacerations leg(s), unspecified forklift, order picker, platform truck-powered forklift, order picker, platform truck-powered",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20191111914,January2015toNovember2025.csv,"an employee was lowering a scissor lift. the employee's finger was caught in the lift and the tip was amputated. caught in or compressed by equipment or objects, unspecified amputations fingertip(s) aerial lifts, scissor lifts-except truck-mounted ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2016043323,January2015toNovember2025.csv,"an employee fell approximately 5 feet off a crane while checking fluid levels and fractured his leg. other fall to lower level less than 6 feet fractures leg(s), unspecified cranes, unspecified ",working_at_height,0.8,crane_lifting_equipment,0.8,,0.5,UNCERTAIN,
220910939,January2015toNovember2025.csv,"at approximately 6:30 a.m. on december 5, 2016, an employee was driving an international s1900 water tank truck, vin number 1htld7gn8gha4534. the employee drove off the dirt road into a canal. the truck rolled over landing upside down in the canal. the employee drowned. employee drowns after truck rolls over into water canal truck,drown,roll-over,agriculture other serious fall/strike",driving,0.902,vehicle,0.811,,0.425,UNCERTAIN,vehicle_motion
2021020882,January2015toNovember2025.csv,"an employee ascended an extension ladder to help guide a bundle of metal decking. the employee fell off the ladder about 9 feet to the next lower working surface and sustained a broken femur. other fall to lower level 6 to 10 feet fractures thigh(s) extension ladders floors, walkways, ground surfaces, unspecified",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2016043454,January2015toNovember2025.csv,"an employee was walking down a flight of stairs when she tripped and fell into a band saw blade, cutting her hand and breaking her thumb. she was hospitalized. other fall to lower level, unspecified fractures and other injuries, n.e.c. finger(s), fingernail(s), unspecified stairs, steps-indoors ",working_at_height,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
220915607,January2015toNovember2025.csv,"at 10:15 a.m. on december 20, 2015, an employee was checking the voltage of the tractor starter.the employee was boosting the battery of the tractor and was standing between the tires checking the voltage on the starter. he started the tractor causing the tractor to move forward and roll over him. the employee was struck and killed by the tractor. s struck and killed by the tractor. employee is struck and killed by tractor struck by,tractor struck-by serious fall/strike",driving,0.704,,0.0,,0.425,UNCERTAIN,struck_by|vehicle_motion
2021097788,January2015toNovember2025.csv,"an employee was laying plywood on a roof. after moving to pick up a bunk of plywood, he fell 12 feet from the roof to the ground, suffering a broken arm and a broken back. the employee was wearing fall protection but it was not connected to an anchoring point at the time of the fall. other fall to lower level 11 to 15 feet  fractures multiple body parts, n.e.c. roofs, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2024109408,January2015toNovember2025.csv,"an employee was driving a three-wheel cart through an interconnecting tunnel when the cart veered into a wall, pinning his left leg against the wall. the employee sustained an injury to the leg.  collision with stationary object, nonroadway  traumatic injuries or exposures  unspecified  leg(s)  unspecified  golf cart, personnel transport cart  walls",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2019033138,January2015toNovember2025.csv,"an employee was helping to load a rice tote on a railcar. he was near the edge of the platform when he fell off the platform (2 feet) and broke his femur. other fall to lower level less than 6 feet fractures thigh(s) scaffolds-staging, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,scaffold,0.8,,0.5,UNCERTAIN,
2016087382,January2015toNovember2025.csv,"while painting an awning, an employee fell about 15 to 16 feet and fractured his femur. other fall to lower level 16 to 20 feet fractures thigh(s) movable ladders, unspecified ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
20181212645,January2015toNovember2025.csv,"two employees were working at a height of 35 feet to perform steel erection. the employees were using a horizontal lifeline for fall protection. they were using the stanchion from the lifeline for leverage when pushing beams with a pry bar. one of the fall protection stanchions that was attached to a beam popped off, and the horizontal lifeline pulled the employees to the ground. one employee struck the concrete half-wall of the parking garage next door and then fell down to the ground. the employee sustained a broken right leg, lacerated liver, heart bruise, and broken ribs. other fall to lower level more than 30 feet internal injuries to organs and blood vessels of the trunk multiple trunk locations structural elements, n.e.c. lifelines, lanyards, safety belts, harnesses",working_at_height,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2019066172,January2015toNovember2025.csv,"an employee was operating a forklift outside the facility to move a  mast weighing approximately 3700 lbs. as the mast was lifted to maximum height to avoid another parked forklift, it shifted to the left and the forklift overturned. the employee suffered a broken collarbone and broken ribs. jack-knifed or overturned, nonroadway fractures multiple body parts, n.e.c. forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025032016,January2015toNovember2025.csv,"an employee was organizing new equipment when the door of a trailer amputated their left index finger near the top knuckle.  struck by door, gate, window  amputations involving bone loss  other finger(s)  n.e.c.  gates, hatches  vehicle and machine cargo  vehicle trailers, trailing units",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2024087666,January2015toNovember2025.csv,"an employee was putting glasses away when one of the glasses fell and broke, lacerating the employee's wrist.  struck by dislodged or detached object(s)  cuts, lacerations, punctures without injury to internal structures  wrist(s)  chips, shards, fibers  glass  dishes, small receptacles  n.e.c.",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
2020043191,January2015toNovember2025.csv,"two employees were performing monitoring well services for environmental compliance. one of the employees was kneeling to remove a well cap when a car that had just been fueled drove away from a pump and ran over the employee's right leg. the employee suffered a broken tibia and was hospitalized, undergoing surgery. pedestrian struck by vehicle in nonroadway area, unspecified fractures lower leg(s) automobile ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2018065631,January2015toNovember2025.csv,"an employee was hospitalized after falling 28 feet from an elevated walkway to the ground. other fall to lower level 26 to 30 feet traumatic injuries and disorders, unspecified nonclassifiable catwalks floor, n.e.c.",working_at_height,0.8,tank,0.8,,0.85,SIF_POTENTIAL,
2024032036,January2015toNovember2025.csv,"an employee was moving a powder coating spindle rack with the help of a coworker on a forklift. when the forks raised up the rack tipped over and fell on the injured employee, resulting in a fractured l1 vertebra.  struck by other falling object  n.e.c.  fractures     back  lumbar region  shelves, shelving, racks  forklift, order picker, platform truck powered",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015129696,January2015toNovember2025.csv,"an employee operating an electric hand cart struck a concrete wall catching his right ring finger between the cart handle and the wall resulting in a fingertip amputation. part of occupant s body caught between vehicle and other object in nonroadway transport incident amputations fingertip(s) industrial vehicle, material hauling and transport-powered, n.e.c walls",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2024087791,January2015toNovember2025.csv,"an employee was replacing/repairing a plane wheel. they were putting the wheel back onto the plane when the wheel slipped and pinched their left thumb against a brake rotor. the employee's thumb tip was amputated.  caught or wedged between objects  nonrunning  amputations, avulsions, enucleations  unspecified  finger or thumb tip(s), nail(s)  wheels, tire rims  airplane powered fixed wing, unspecified",maintenance_repair,0.8,,0.0,,0.85,SIF_POTENTIAL,
2016109440,January2015toNovember2025.csv,"an employee was changing dies when a metal guard flipped down, causing the insulator on the energized 240v (die heating element) heater wires to break. the employee suffered an electrical shock to his shoulder, lost consciousness, and then collapsed forward, hitting his head on a metal track. fall on same level, n.e.c.  intracranial injuries, unspecified brain floor, n.e.c. extruding, injecting, forming, molding machinery, unspecified",electrical_work,0.8,electrical_cable,0.8,,0.85,SIF_POTENTIAL,
